T,X,Y,Z
1629628277,476,12178,9108
1629628277,464,12174,9134
1629628277,474,12188,9120
1629628277,480,12174,9104
1629628277,480,12192,9112
1629628277,490,12170,9122
1629628277,490,12166,9084
1629628277,458,12200,9068
1629628277,530,12194,9116
1629628277,480,12198,9112
1629628277,488,12164,9068
1629628278,482,12182,9090
1629628278,454,12200,9052
1629628278,488,12196,9060
1629628278,476,12216,9106
1629628278,466,12192,9146
1629628278,514,12192,9122
1629628278,498,12188,9102
1629628278,498,12214,9118
1629628278,478,12202,9096
1629628278,494,12174,9096
1629628278,498,12160,9084
1629628278,484,12178,9110
1629628278,486,12200,9078
1629628278,494,12166,9056
1629628278,478,12182,9122
1629628278,472,12184,9146
1629628278,468,12186,9156
1629628278,530,12210,9102
1629628278,492,12172,9108
1629628278,472,12178,9100
1629628278,480,12196,9112
1629628278,464,12204,9092
1629628278,486,12174,9110
1629628278,494,12186,9150
1629628278,500,12178,9094
1629628278,480,12212,9050
1629628278,450,12198,9116
1629628278,502,12202,9074
1629628278,452,12196,9090
1629628278,476,12194,9114
1629628278,480,12188,9064
1629628278,490,12188,9090
1629628278,484,12174,9078
1629628278,498,12182,9114
1629628278,496,12182,9098
1629628278,466,12166,9058
1629628278,454,12180,9116
1629628278,462,12192,9086
1629628278,470,12206,9104
1629628278,520,12184,9094
1629628278,486,12164,9064
1629628278,484,12172,9054
1629628278,522,12168,9074
1629628278,484,12190,9128
1629628278,462,12174,9056
1629628278,496,12190,9114
1629628278,472,12198,9112
1629628278,480,12192,9156
1629628278,460,12188,9100
1629628279,490,12196,9098
1629628279,500,12196,9104
1629628279,494,12192,9070
1629628279,492,12180,9108
1629628279,492,12204,9072
1629628279,468,12164,9106
1629628279,476,12158,9108
1629628279,468,12176,9128
1629628279,500,12170,9084
1629628279,496,12188,9096
1629628279,486,12200,9094
1629628279,490,12174,9060
1629628279,444,12184,9084
1629628279,478,12212,9132
1629628279,468,12206,9096
1629628279,458,12192,9100
1629628279,500,12192,9124
1629628279,516,12188,9140
1629628279,486,12202,9084
1629628279,490,12168,9110
1629628279,502,12196,9100
1629628279,460,12172,9094
1629628279,434,12170,9128
1629628279,502,12166,9116
1629628279,498,12188,9106
1629628279,464,12168,9122
1629628279,456,12184,9078
1629628279,470,12194,9116
1629628279,502,12198,9060
1629628279,468,12166,9088
1629628279,484,12200,9082
1629628279,476,12192,9100
1629628279,478,12198,9056
1629628279,496,12184,9094
1629628279,488,12160,9076
1629628279,460,12206,9102
